Product Category,Product Name,Product Price,Sold Units,Order Date,Region,City,State,Country,Discount,Customer Rating,Ship Date,Revenue,Sales,Profit
Electronics,Tablet,214.16,7,31/05/2023,Australia,South Jasonburgh,Indiana,Libyan Arab Jamahiriya,4.71,2,01/06/2023,1499.12,1428.51,529.04
Electronics,Smartwatch,187.28,19,25/03/2023,Asia,Davidmouth,South Carolina,Philippines,27.21,4,26/03/2023,3558.32,2590.1,455.11
Beauty,Face Cream,97.25,9,06/05/2023,Australia,East Nathaniel,New Jersey,Aruba,32.44,5,06/05/2023,875.25,591.32,66.17
Home & Kitchen,Microwave,317.19,10,30/12/2024,North America,West Rachel,Alaska,Australia,15.5,3,30/12/2024,3171.9,2680.26,777.12
Beauty,Shampoo,51.01,20,01/05/2024,Europe,North Maryburgh,Connecticut,Bermuda,13.42,5,02/05/2024,1020.2,883.29,271.17
Home & Kitchen,Cookware Set,259.1,17,10/02/2023,North America,North Lauraburgh,Massachusetts,Sao Tome and Principe,14.83,3,14/02/2023,4404.7,3751.48,1108.66
Electronics,Smartwatch,486.77,18,20/12/2023,South America,Michaelburgh,Pennsylvania,Micronesia,48.6,1,23/12/2023,8761.86,4503.6,-753.52
Beauty,Lipstick,339.84,8,18/07/2023,North America,Phamstad,Iowa,British Indian Ocean Territory (Chagos Archipelago),43.63,3,19/07/2023,2718.72,1532.54,-98.69
Books,Children's Book,325.57,2,23/03/2023,North America,Juliamouth,Vermont,Serbia,13.54,2,23/03/2023,651.14,562.98,172.29
Apparel,Sweater,358.25,12,06/08/2023,South America,Mcgrathchester,Hawaii,Honduras,33.47,5,06/08/2023,4299,2860.12,280.72
Electronics,Laptop,465.68,19,01/09/2024,Europe,East Jameshaven,Iowa,Congo,33.41,3,03/09/2024,8847.92,5891.83,583.08
Electronics,Laptop,266,16,10/04/2024,South America,Port Michael,Tennessee,Vietnam,7.87,3,10/04/2024,4256,3921.05,1367.45
Beauty,Nail Polish,325.38,7,22/06/2024,North America,Rossfort,California,Gambia,13.98,3,22/06/2024,2277.66,1959.24,592.65
Apparel,Shoes,46.57,14,21/04/2024,Europe,Shannonside,Oregon,Bhutan,40.43,5,22/04/2024,651.98,388.38,-2.8
Apparel,Jacket,236.77,9,30/06/2024,Europe,North Misty,Minnesota,French Guiana,37.7,4,30/06/2024,2130.93,1327.57,49.01
Apparel,Shoes,44.2,6,18/06/2023,North America,New Zachary,South Dakota,Malawi,0.37,4,18/06/2023,265.2,264.22,105.1
Beauty,Lipstick,401.76,9,12/10/2024,Asia,Lake Zacharytown,New Hampshire,Svalbard & Jan Mayen Islands,30.05,5,12/10/2024,3615.84,2529.28,359.78
Beauty,Shampoo,153.69,17,19/06/2024,Asia,Port Richard,Hawaii,Guatemala,21.96,3,20/06/2024,2612.73,2038.97,471.34
Home & Kitchen,Blender,492.17,2,27/05/2023,Europe,Coopermouth,Indiana,Australia,17.55,3,28/05/2023,984.34,811.59,220.98
Home & Kitchen,Vacuum Cleaner,343.74,20,07/02/2023,South America,Blakefurt,South Carolina,Macao,44.72,2,07/02/2023,6874.8,3800.39,-324.49
Home & Kitchen,Coffee Maker,153.7,13,21/09/2024,North America,Savageton,New York,Zimbabwe,4.54,1,21/09/2024,1998.1,1907.39,708.53
Books,Self-Help Guide,128.08,6,25/09/2023,Asia,Stephaniefort,Missouri,Canada,33.42,4,27/09/2023,768.48,511.65,50.57
Electronics,Headphones,216.73,10,20/01/2023,Asia,Jasonhaven,Maine,Myanmar,25.74,3,20/01/2023,2167.3,1609.44,309.06
Home & Kitchen,Vacuum Cleaner,286.43,9,06/10/2023,South America,Philiptown,Louisiana,Cayman Islands,32.87,4,07/10/2023,2577.87,1730.52,183.8
Books,Fiction Novel,277.74,1,11/01/2023,South America,Port Eric,North Carolina,Honduras,48.99,2,13/01/2023,277.74,141.68,-24.97
Books,Fiction Novel,459.06,14,29/09/2024,North America,Taylormouth,New Jersey,Puerto Rico,20.83,4,29/09/2024,6426.84,5088.13,1232.03
Beauty,Nail Polish,259.14,7,26/11/2024,South America,North Rebeccashire,Texas,Holy See (Vatican City State),13.7,3,01/12/2024,1813.98,1565.46,477.08
Apparel,Shoes,257.77,1,23/08/2023,Europe,Millerbury,Washington,Cyprus,30.63,2,23/08/2023,257.77,178.82,24.15
Apparel,Shoes,209.44,14,16/03/2024,Europe,Nathanborough,Iowa,Mexico,28.8,5,19/03/2024,2932.16,2087.7,328.4
Home & Kitchen,Blender,235,5,27/10/2023,Europe,Grayville,Texas,Guinea-Bissau,5.15,1,27/10/2023,1175,1114.49,409.49
Electronics,Smartwatch,361.55,9,03/07/2024,Asia,Robertsstad,Minnesota,Oman,24.75,1,04/07/2024,3253.95,2448.6,496.23
Electronics,Laptop,407.35,9,10/12/2023,Europe,Lake Hannah,Georgia,Botswana,9.62,1,13/12/2023,3666.15,3313.47,1113.78
Electronics,Headphones,180.95,15,18/08/2024,Europe,East Michelleborough,Colorado,Congo,26.96,4,18/08/2024,2714.25,1982.49,353.94
Books,Cookbook,294.86,20,12/04/2023,Europe,South Andreatown,Iowa,Paraguay,35.33,1,13/04/2023,5897.2,3813.72,275.4
Books,Children's Book,385.48,11,03/08/2024,Europe,New Juanberg,Indiana,Papua New Guinea,44.86,4,03/08/2024,4240.28,2338.09,-206.08
Books,Biography,13.05,4,14/11/2023,North America,Wheelertown,Connecticut,Tonga,23.37,2,14/11/2023,52.2,40,8.68
Beauty,Lipstick,371.56,8,22/11/2023,Europe,West Caleb,Colorado,Austria,16,3,23/11/2023,2972.48,2496.88,713.4
Books,Cookbook,234.13,8,26/12/2023,Europe,Gibsonmouth,Georgia,Guyana,41.54,3,29/12/2023,1873.04,1094.98,-28.84
Electronics,Laptop,394.16,1,17/03/2023,Asia,Cindyberg,Ohio,Haiti,6.71,4,18/03/2023,394.16,367.71,131.22
Electronics,Tablet,422.24,11,19/02/2023,North America,North Jenniferport,Montana,Mauritania,41.94,5,21/02/2023,4644.64,2696.68,-90.11
Apparel,Jeans,27.4,8,15/08/2023,North America,North Nancyview,Nebraska,Solomon Islands,49.51,3,16/08/2023,219.2,110.67,-20.85
Electronics,Smartwatch,211.04,3,24/07/2024,Europe,Smithbury,Massachusetts,Norway,34.22,3,26/07/2024,633.12,416.47,36.59
Books,Children's Book,353.67,20,02/01/2023,Asia,North Johnmouth,New Hampshire,Romania,31.18,5,06/01/2023,7073.4,4867.91,623.87
Books,Biography,160.4,10,05/06/2023,Asia,Port Scottshire,Idaho,United Kingdom,25.43,2,10/06/2023,1604,1196.1,233.7
Home & Kitchen,Microwave,363.43,20,29/12/2024,Asia,South Jonathon,Pennsylvania,Honduras,41.23,2,29/12/2024,7268.6,4271.76,-89.4
Beauty,Lipstick,379.89,15,13/04/2023,North America,West Heatherborough,Texas,Ethiopia,19.28,3,13/04/2023,5698.35,4599.71,1180.7
Electronics,Tablet,227.72,19,18/08/2024,North America,Sarahburgh,Montana,Myanmar,3.8,1,23/08/2024,4326.68,4162.27,1566.26
Beauty,Shampoo,404.88,14,07/02/2024,South America,North Amyton,Wyoming,Turkmenistan,45.09,4,08/02/2024,5668.32,3112.47,-288.52
Electronics,Smartphone,173.96,20,26/03/2023,Europe,West Christopher,Mississippi,Belgium,39,2,26/03/2023,3479.2,2122.31,34.79
Apparel,Sweater,459.47,11,07/06/2023,Asia,New Stephenfurt,Florida,Burkina Faso,1.36,5,08/06/2023,5054.17,4985.43,1952.93
Apparel,Shoes,405.95,18,14/12/2023,Asia,New Omar,Illinois,Ukraine,9.98,2,14/12/2023,7307.1,6577.85,2193.59
Beauty,Lipstick,109.48,13,08/01/2023,Asia,South Jennifer,Mississippi,Myanmar,19.17,2,08/01/2023,1423.24,1150.4,296.46
Books,Self-Help Guide,43.72,16,01/03/2024,North America,Lisaside,Georgia,Lao People's Democratic Republic,30.83,4,01/03/2024,699.52,483.86,64.15
Home & Kitchen,Vacuum Cleaner,491.18,18,17/11/2024,Europe,Veronicaburgh,Virginia,Gabon,9.06,3,18/11/2024,8841.24,8040.22,2735.48
Electronics,Smartwatch,133.36,1,17/04/2023,Australia,Lake Robert,Idaho,South Georgia and the South Sandwich Islands,28.9,5,21/04/2023,133.36,94.82,14.8
Electronics,Tablet,338.34,11,15/12/2023,South America,Taylorfurt,Utah,Saint Martin,49.5,5,16/12/2023,3721.74,1879.48,-353.57
Home & Kitchen,Coffee Maker,219.73,11,21/06/2024,South America,Jillhaven,Montana,Pitcairn Islands,1.76,4,24/06/2024,2417.03,2374.49,924.27
Beauty,Face Cream,13.87,11,19/01/2023,South America,West Lauriestad,Missouri,Macao,47.84,1,22/01/2023,152.57,79.58,-11.96
Beauty,Face Cream,200.49,12,14/05/2023,South America,Newmanberg,Georgia,Heard Island and McDonald Islands,12.09,1,18/05/2023,2405.88,2115.01,671.48
Electronics,Smartphone,11.59,15,08/12/2023,Asia,New Connie,Nevada,Comoros,19.11,1,08/12/2023,173.85,140.63,36.32
Apparel,Jeans,329.62,5,30/11/2024,Europe,Farrellmouth,Washington,Cocos (Keeling) Islands,19.08,1,04/12/2024,1648.1,1333.64,344.78
Home & Kitchen,Vacuum Cleaner,232.78,15,07/01/2023,South America,Port Saramouth,Wyoming,Bermuda,29.15,4,11/01/2023,3491.7,2473.87,378.85
Electronics,Smartphone,205.52,16,29/05/2023,Europe,West Zacharytown,Florida,Bouvet Island (Bouvetoya),46.83,1,02/06/2023,3288.32,1748.4,-224.59
Apparel,Shoes,330.57,7,25/10/2023,Europe,Coxview,New Hampshire,Malawi,21.17,4,28/10/2023,2313.99,1824.12,435.72
Beauty,Face Cream,373.4,18,10/03/2023,Europe,Ramirezbury,New York,Bermuda,8.66,5,12/03/2023,6721.2,6139.14,2106.42
Apparel,Shoes,364.33,6,30/04/2023,Europe,Lake Kennethside,Iowa,Gabon,8.39,1,05/05/2023,2185.98,2002.58,690.99
Books,Biography,154.89,13,06/02/2023,Asia,Port Patricia,Missouri,Aruba,17.35,2,09/02/2023,2013.57,1664.22,456.07
Electronics,Laptop,407.5,9,07/12/2023,Europe,Jasonhaven,Delaware,Maldives,11.59,5,07/12/2023,3667.5,3242.44,1041.94
Home & Kitchen,Blender,310.29,13,02/06/2024,Australia,South Paul,Montana,Comoros,19.19,3,02/06/2024,4033.77,3259.69,839.43
Apparel,Jeans,346.88,2,18/07/2024,Europe,Turnerborough,Mississippi,Cayman Islands,28.43,3,21/07/2024,693.76,496.52,80.27
Beauty,Nail Polish,481.76,19,21/01/2024,South America,Vasquezburgh,Oregon,Western Sahara,4.64,4,21/01/2024,9153.44,8728.72,3236.66
Apparel,Sweater,339.18,3,27/01/2023,Australia,Lake David,Indiana,Saint Barthelemy,3.27,4,28/01/2023,1017.54,984.27,373.74
Beauty,Perfume,403.3,16,11/09/2023,Europe,Jamesside,Massachusetts,Vietnam,41.14,1,11/09/2023,6452.8,3798.12,-73.56
Books,Fiction Novel,48.38,18,17/01/2023,North America,Adamland,Kansas,Nauru,39.12,2,20/01/2023,870.84,530.17,7.66
Beauty,Perfume,71.88,12,29/09/2023,South America,Rogerschester,Alaska,Singapore,9.59,1,29/09/2023,862.56,779.84,262.3
Home & Kitchen,Blender,99.45,3,30/08/2023,North America,Fritzfurt,Georgia,Haiti,33.84,3,30/08/2023,298.35,197.39,18.38
Books,Biography,408.9,7,06/10/2023,Asia,Lindaview,Louisiana,Falkland Islands (Malvinas),41.79,5,08/10/2023,2862.3,1666.14,-51.24
Apparel,T-Shirt,349.54,17,09/04/2024,South America,East Barbaraview,Ohio,Cocos (Keeling) Islands,39.65,3,13/04/2024,5942.18,3586.11,20.8
Electronics,Tablet,98.17,12,12/04/2024,South America,Meredithborough,New Hampshire,Germany,39.17,5,13/04/2024,1178.04,716.6,9.78
Beauty,Face Cream,18.27,10,13/06/2023,Europe,Hartmanmouth,Alaska,Grenada,15.28,3,13/06/2023,182.7,154.78,45.16
Home & Kitchen,Cookware Set,243.15,10,16/04/2023,North America,Chapmanborough,Massachusetts,Bermuda,14.02,1,19/04/2023,2431.5,2090.6,631.7
Electronics,Headphones,76.85,11,06/12/2023,Europe,Cherylshire,Wisconsin,Saint Martin,31.55,3,08/12/2023,845.35,578.64,71.43
Electronics,Smartwatch,124.68,15,25/12/2023,Asia,Graymouth,Alabama,Mauritania,7.44,2,25/12/2023,1870.2,1731.06,608.94
Books,Self-Help Guide,421.83,15,22/11/2023,Asia,West Marcus,Missouri,Sierra Leone,0.11,2,22/11/2023,6327.45,6320.49,2524.02
Apparel,Jacket,429.8,1,16/07/2023,North America,West Michaelfort,Indiana,Guernsey,21.23,3,16/07/2023,429.8,338.55,80.67
Electronics,Headphones,271.6,5,07/07/2024,Europe,North Brandystad,Delaware,Norway,8.88,3,08/07/2024,1358,1237.41,422.61
Home & Kitchen,Vacuum Cleaner,47.62,20,27/12/2023,South America,Scottville,Delaware,Kazakhstan,37.23,2,28/12/2023,952.4,597.82,26.38
Beauty,Perfume,386.01,19,16/08/2024,North America,East Michael,Maine,Brunei Darussalam,13.51,5,19/08/2024,7334.19,6343.34,1942.83
Beauty,Perfume,78.34,6,30/04/2024,Australia,New Edwinfort,Connecticut,Austria,9.57,2,30/04/2024,470.04,425.06,143.03
Beauty,Face Cream,213.83,20,27/02/2023,Asia,North Tinamouth,Georgia,Saint Lucia,40.3,2,28/02/2023,4276.6,2553.13,-12.83
Books,Fiction Novel,62.65,12,09/02/2023,South America,Smithfort,Minnesota,Saint Martin,33.73,4,10/02/2023,751.8,498.22,47.14
Home & Kitchen,Vacuum Cleaner,451.7,19,05/06/2023,Australia,Port Christian,Michigan,Tonga,26.94,2,07/06/2023,8582.3,6270.23,1120.85
Electronics,Headphones,370.7,14,19/09/2023,Asia,Edwardland,Pennsylvania,Maldives,11.5,5,19/09/2023,5189.8,4592.97,1479.09
Home & Kitchen,Vacuum Cleaner,225.41,14,12/09/2024,South America,North Carolside,Alaska,Macao,11.91,4,16/09/2024,3155.74,2779.89,886.45
Books,Cookbook,245.1,1,15/07/2023,South America,Cookbury,Texas,Turks and Caicos Islands,10.43,3,19/07/2023,245.1,219.54,72.48
Books,Self-Help Guide,14.72,10,28/01/2024,South America,North Johnnyport,Mississippi,China,18.55,4,28/01/2024,147.2,119.89,31.57
Apparel,Jeans,227.51,18,18/09/2024,Europe,Valentineburgh,Indiana,Eritrea,46.95,4,18/09/2024,4095.18,2172.49,-284.62
Home & Kitchen,Coffee Maker,125.1,16,12/01/2024,North America,East Dalton,South Dakota,Svalbard & Jan Mayen Islands,36.88,5,12/01/2024,2001.6,1263.41,62.45
Beauty,Perfume,150.94,8,05/02/2023,North America,New George,North Carolina,Luxembourg,19.06,5,06/02/2023,1207.52,977.37,252.85
Books,Biography,415.58,13,06/11/2023,Europe,West Melindamouth,New York,Sudan,45.13,1,06/11/2023,5402.54,2964.37,-277.15
Books,Fiction Novel,198.91,18,23/04/2023,Europe,Lake Melissaville,Mississippi,Qatar,12.72,2,23/04/2023,3580.38,3124.96,976.73
Apparel,Shoes,170.26,5,12/05/2024,Australia,New Ryan,Kentucky,Kazakhstan,1.86,1,15/05/2024,851.3,835.47,324.69
Beauty,Perfume,55.82,13,13/07/2024,Australia,Brittneyberg,Missouri,Venezuela,21.73,2,15/07/2024,725.66,567.97,132.58
Books,Biography,424.58,20,01/01/2023,Europe,Brianchester,South Carolina,Samoa,40.42,4,05/01/2023,8491.6,5059.3,-35.66
Electronics,Laptop,218.74,4,13/05/2023,North America,Josephview,Connecticut,Netherlands,40.6,3,14/05/2023,874.96,519.73,-5.25
Beauty,Perfume,210.76,4,22/06/2024,Australia,Lake Michaelshire,New Jersey,Togo,8.79,4,26/06/2024,843.04,768.94,263.11
Home & Kitchen,Vacuum Cleaner,250.37,13,07/03/2023,Australia,Nelsonport,Missouri,Bangladesh,12.45,3,07/03/2023,3254.81,2849.59,896.7
Apparel,Jeans,291.44,7,08/05/2023,Asia,Palmerhaven,Mississippi,Ireland,28.1,4,08/05/2023,2040.08,1466.82,242.77
Electronics,Headphones,366.88,7,15/01/2023,South America,Lake Nathan,Kansas,Ecuador,19.19,4,15/01/2023,2568.16,2075.33,534.43
Electronics,Laptop,499.52,4,10/08/2024,Asia,New Michaelland,Wyoming,Poland,31.01,1,10/08/2024,1998.08,1378.48,179.63
Home & Kitchen,Coffee Maker,23.32,19,26/09/2023,Asia,East Stephanie,Wisconsin,Belize,6.68,1,26/09/2023,443.08,413.48,147.63
Apparel,T-Shirt,202.84,10,23/09/2024,Europe,Jacquelinemouth,Colorado,Togo,16.49,3,25/09/2024,2028.4,1693.92,476.88
Books,Biography,259.11,6,05/06/2023,North America,Johnsonville,North Dakota,French Guiana,1.04,5,09/06/2023,1554.66,1538.49,605.7
Apparel,T-Shirt,363.68,6,04/03/2024,North America,Lake Lori,California,Ireland,13.45,5,04/03/2024,2182.08,1888.59,579.34
Books,Self-Help Guide,467.96,13,15/11/2023,Australia,Lynnbury,Arkansas,Serbia,17,2,16/11/2023,6083.48,5049.29,1399.2
Home & Kitchen,Blender,453.01,18,20/03/2024,Europe,Christophershire,Nevada,Anguilla,41.64,1,23/03/2024,8154.18,4758.78,-133.73
Home & Kitchen,Vacuum Cleaner,434.48,14,09/06/2023,South America,East Gabriellebury,Arizona,Algeria,28.88,5,09/06/2023,6082.72,4326.03,676.4
Electronics,Headphones,119.79,12,25/05/2023,Asia,Lake Catherineside,Hawaii,Andorra,17.37,4,25/05/2023,1437.48,1187.79,325.3
Electronics,Headphones,35.05,7,27/03/2024,North America,Evansstad,Maryland,Venezuela,48.7,1,28/03/2024,245.35,125.86,-21.35
Electronics,Tablet,14.41,14,21/04/2024,South America,New Steven,Wyoming,India,42.63,5,22/04/2024,201.74,115.74,-5.31
Home & Kitchen,Coffee Maker,290.32,20,25/11/2023,Europe,Scottborough,Washington,Bulgaria,31.68,5,26/11/2023,5806.4,3966.93,483.09
Books,Biography,278.86,9,21/02/2023,Australia,Liuchester,California,Sweden,46.8,3,22/02/2023,2509.74,1335.18,-170.66
Home & Kitchen,Blender,137.59,11,23/03/2023,Asia,West Samuelberg,North Dakota,Costa Rica,40.35,1,24/03/2023,1513.49,902.8,-5.3
Home & Kitchen,Cookware Set,325.91,12,30/06/2024,South America,Villafurt,Massachusetts,Egypt,49.43,1,30/06/2024,3910.92,1977.75,-368.8
Electronics,Laptop,445.12,4,22/08/2024,North America,Michaelview,Massachusetts,French Polynesia,30.44,4,23/08/2024,1780.48,1238.5,170.21
Apparel,T-Shirt,62.89,11,04/12/2024,South America,Port Victoria,Pennsylvania,Isle of Man,43.96,5,05/12/2024,691.79,387.68,-27.39
Electronics,Laptop,313.23,17,13/08/2023,Europe,New Jennifer,Utah,Papua New Guinea,46.06,1,13/08/2023,5324.91,2872.26,-322.69
Apparel,Jacket,324.86,18,26/01/2023,Europe,East Roberthaven,Wyoming,Martinique,42.18,1,27/01/2023,5847.48,3381.01,-127.48
Books,Children's Book,226.92,18,16/02/2023,Australia,West Thomasfurt,Arizona,Senegal,43.28,4,17/02/2023,4084.56,2316.76,-133.97
Books,Biography,220.93,13,10/02/2024,Australia,Meaganchester,Minnesota,Pakistan,12.44,1,11/02/2024,2872.09,2514.8,791.55
Beauty,Perfume,84.86,8,26/06/2023,North America,Gregorymouth,Massachusetts,British Indian Ocean Territory (Chagos Archipelago),21.35,1,26/06/2023,678.88,533.94,126.61
Beauty,Shampoo,364.47,13,03/02/2024,Europe,Thompsonbury,Nevada,Kazakhstan,45.22,3,06/02/2024,4738.11,2595.54,-247.33
Beauty,Face Cream,237.27,16,09/09/2023,North America,West Francisco,Maine,Slovenia,43.68,4,10/09/2023,3796.32,2138.09,-139.7
Books,Cookbook,221.86,15,28/06/2023,Australia,Port Craig,Montana,Ukraine,21.1,3,29/06/2023,3327.9,2625.71,628.97
Electronics,Headphones,256.28,10,06/12/2023,Asia,Owensport,Ohio,Saint Vincent and the Grenadines,16.34,3,10/12/2023,2562.8,2144.04,606.36
Electronics,Headphones,295.89,15,01/01/2024,Europe,East Jasonburgh,Delaware,Netherlands,16.14,4,03/01/2024,4438.35,3722,1058.99
Electronics,Smartphone,344.06,6,11/12/2023,Australia,Port Patriciamouth,California,Cote d'Ivoire,4.81,1,12/12/2023,2064.36,1965.06,726.45
Home & Kitchen,Coffee Maker,461.26,6,31/01/2023,Europe,Port Erinmouth,Texas,Congo,43.09,1,31/01/2023,2767.56,1575.02,-85.52
Beauty,Perfume,427.46,13,31/07/2024,Australia,North Nicole,Massachusetts,Honduras,20.24,5,31/07/2024,5556.98,4432.25,1098.06
Electronics,Laptop,359.02,10,21/10/2023,Asia,Lake Johnland,South Dakota,Grenada,2.24,5,21/10/2023,3590.2,3509.78,1355.66
Beauty,Perfume,236.89,1,26/05/2024,Australia,East Marietown,Idaho,Liberia,22.9,2,27/05/2024,236.89,182.64,40.51
Beauty,Nail Polish,442.17,18,30/01/2024,Asia,North Jeanmouth,Louisiana,Malta,40.13,1,30/01/2024,7959.06,4765.09,-10.35
Home & Kitchen,Blender,362.88,11,14/09/2024,Europe,East Jacob,Illinois,Jamaica,26.15,5,16/09/2024,3991.68,2947.86,552.85
Books,Children's Book,198.23,15,07/10/2024,South America,Mannland,New Jersey,Guadeloupe,0.23,4,09/10/2024,2973.45,2966.61,1182.54
Electronics,Tablet,211.35,6,20/11/2024,Australia,West Adriana,Georgia,Costa Rica,38.1,3,22/11/2024,1268.1,784.95,24.09
Home & Kitchen,Coffee Maker,470.89,4,13/10/2024,Asia,New Laura,Montana,Qatar,39.91,3,13/10/2024,1883.56,1131.83,1.7
Books,Cookbook,327.99,13,10/09/2023,Australia,Deanshire,Connecticut,Russian Federation,17.01,2,12/09/2023,4263.87,3538.59,980.26
Books,Fiction Novel,183.33,19,27/12/2023,North America,Susanside,New Mexico,Libyan Arab Jamahiriya,6.82,3,27/12/2023,3483.27,3245.71,1155.75
Electronics,Laptop,238.8,14,21/10/2023,Europe,Cynthiafurt,Nevada,Solomon Islands,25.43,4,21/10/2023,3343.2,2493.02,487.1
Beauty,Shampoo,485.62,14,29/11/2024,North America,Millerburgh,Missouri,Austria,22.77,2,01/12/2024,6798.68,5250.62,1171.41
Apparel,Jacket,85.2,14,28/10/2023,South America,Michelechester,Delaware,Slovenia,46.73,5,28/10/2023,1192.8,635.4,-80.28
Beauty,Face Cream,107.57,7,26/03/2023,Australia,Jessicabury,Florida,Mozambique,49.3,5,26/03/2023,752.99,381.77,-70.03
Beauty,Shampoo,346.9,1,29/05/2023,North America,North William,New York,Bosnia and Herzegovina,36.98,3,29/05/2023,346.9,218.62,10.48
Apparel,Jeans,47.66,20,17/09/2023,Australia,Port Kristin,Iowa,Micronesia,30.53,2,17/09/2023,953.2,662.19,90.27
Books,Fiction Novel,244.03,8,23/09/2024,Europe,New Shari,New York,Madagascar,20.1,2,28/09/2024,1952.24,1559.84,388.5
Apparel,T-Shirt,90.78,5,24/04/2023,North America,Kramerfort,Texas,Tuvalu,18.86,4,27/04/2023,453.9,368.29,95.95
Apparel,Shoes,82.38,20,26/02/2024,North America,Cathyberg,Louisiana,Yemen,48.14,4,26/02/2024,1647.6,854.45,-134.11
Home & Kitchen,Blender,248.63,20,15/11/2023,South America,New Jeffreyburgh,Colorado,Belarus,21.48,3,16/11/2023,4972.6,3904.49,920.93
Home & Kitchen,Vacuum Cleaner,397.77,17,26/06/2024,South America,Grimesshire,New Hampshire,Jordan,29.45,5,26/06/2024,6762.09,4770.65,713.4
Home & Kitchen,Vacuum Cleaner,471.81,3,23/04/2023,Europe,Rodriguezfurt,Illinois,French Guiana,30.56,4,23/04/2023,1415.43,982.87,133.62
Books,Fiction Novel,249.39,20,30/08/2024,South America,Ricardobury,Missouri,Rwanda,12.91,4,02/09/2024,4987.8,4343.88,1351.2
Apparel,Shoes,121.19,19,28/04/2023,Asia,Hansenchester,Ohio,Congo,0.82,1,03/05/2023,2302.61,2283.73,902.16
Electronics,Laptop,280.63,14,05/05/2024,Asia,Edwardsbury,Washington,Solomon Islands,35.04,1,06/05/2024,3928.82,2552.16,194.87
Apparel,Jeans,499.63,1,10/03/2024,Europe,Port Tiffany,New Hampshire,Papua New Guinea,22.88,4,11/03/2024,499.63,385.31,85.54
Books,Biography,182.6,11,13/10/2023,Asia,Martinbury,Arkansas,Australia,42.67,5,13/10/2023,2008.6,1151.53,-53.63
Home & Kitchen,Microwave,134.1,20,12/07/2023,North America,South Victor,West Virginia,Costa Rica,32.12,5,12/07/2023,2682,1820.54,211.34
Books,Self-Help Guide,340.08,8,12/02/2023,Europe,Jamesfurt,Maryland,Austria,43.61,1,13/02/2023,2720.64,1534.17,-98.22
Home & Kitchen,Vacuum Cleaner,91.48,6,29/10/2024,Europe,Wilsonfurt,Rhode Island,Bermuda,43.33,2,30/10/2024,548.88,311.05,-18.28
Books,Cookbook,430.43,19,29/06/2023,North America,Christopherchester,Massachusetts,French Southern Territories,21.66,3,02/07/2023,8178.17,6406.78,1499.88
Electronics,Laptop,254.22,16,04/06/2024,North America,Cruzport,Arizona,Monaco,2.57,2,05/06/2024,4067.52,3962.98,1522.47
Home & Kitchen,Vacuum Cleaner,404.37,3,15/10/2024,Asia,Watkinston,Oregon,Ecuador,42.31,2,18/10/2024,1213.11,699.84,-28.02
